1.0 , 1.0 , 2030.0 , 0.0 , 262.4 , 6.0
2.0 , 1.0 , 2030.0 , 2.0 , 269.3 , 6.0
3.0 , 1.0 , 2030.0 , 0.0 , 300.5 , 7.0
4.0 , 1.0 , 2030.0 , 2.0 , 309.8 , 7.0
5.0 , 1.0 , 2030.0 , 2.0 , 305.6 , 7.0
6.0 , 1.0 , 2030.0 , 0.0 , 289.2 , 6.0
7.0 , 1.0 , 2030.0 , 0.0 , 277.1 , 6.0
8.0 , 1.0 , 2030.0 , 0.0 , 270.7 , 6.0
9.0 , 1.0 , 2030.0 , 0.0 , 266.3 , 6.0
10.0 , 1.0 , 2030.0 , 1.0 , 270.2 , 6.0
11.0 , 1.0 , 2030.0 , 1.0 , 277.0 , 6.0
12.0 , 1.0 , 2030.0 , 1.0 , 283.8 , 6.0
13.0 , 1.0 , 2030.0 , 0.0 , 314.0 , 7.0
14.0 , 1.0 , 2030.0 , 0.0 , 24.0 , 1.0
15.0 , 1.0 , 2030.0 , 0.0 , 20.1 , 0.0
16.0 , 1.0 , 2030.0 , 3.0 , 30.5 , 1.0
17.0 , 1.0 , 2030.0 , 3.0 , 144.2 , 3.0
18.0 , 1.0 , 2030.0 , 3.0 , 179.4 , 4.0
19.0 , 1.0 , 2030.0 , 0.0 , 187.6 , 4.0
20.0 , 1.0 , 2030.0 , 1.0 , 255.7 , 6.0
21.0 , 1.0 , 2030.0 , 1.0 , 261.8 , 6.0
22.0 , 1.0 , 2030.0 , 0.0 , 263.5 , 6.0
23.0 , 1.0 , 2030.0 , 2.0 , 259.8 , 6.0
24.0 , 1.0 , 2030.0 , 2.0 , 266.9 , 6.0
25.0 , 1.0 , 2030.0 , 2.0 , 275.2 , 6.0
26.0 , 1.0 , 2030.0 , 2.0 , 267.8 , 6.0
27.0 , 1.0 , 2030.0 , 2.0 , 277.8 , 6.0
28.0 , 1.0 , 2030.0 , 2.0 , 288.3 , 6.0
29.0 , 1.0 , 2030.0 , 2.0 , 308.6 , 7.0
30.0 , 1.0 , 2030.0 , 2.0 , 298.8 , 7.0
31.0 , 1.0 , 2030.0 , 2.0 , 298.6 , 7.0
1.0 , 2.0 , 2030.0 , 2.0 , 331.2 , 7.0
2.0 , 2.0 , 2030.0 , 2.0 , 250.0 , 6.0
3.0 , 2.0 , 2030.0 , 2.0 , 275.5 , 6.0
4.0 , 2.0 , 2030.0 , 2.0 , 343.7 , 0.0
5.0 , 2.0 , 2030.0 , 2.0 , 277.6 , 6.0
6.0 , 2.0 , 2030.0 , 2.0 , 240.0 , 5.0
