1.0 , 1.0 , 2030.0 , 2.0 , 311.1 , 7.0
2.0 , 1.0 , 2030.0 , 0.0 , 298.7 , 7.0
3.0 , 1.0 , 2030.0 , 0.0 , 292.9 , 7.0
4.0 , 1.0 , 2030.0 , 0.0 , 287.7 , 6.0
5.0 , 1.0 , 2030.0 , 0.0 , 293.3 , 7.0
6.0 , 1.0 , 2030.0 , 2.0 , 303.9 , 7.0
7.0 , 1.0 , 2030.0 , 2.0 , 297.9 , 7.0
8.0 , 1.0 , 2030.0 , 2.0 , 290.1 , 6.0
9.0 , 1.0 , 2030.0 , 2.0 , 283.8 , 6.0
10.0 , 1.0 , 2030.0 , 2.0 , 292.2 , 6.0
11.0 , 1.0 , 2030.0 , 2.0 , 289.4 , 6.0
12.0 , 1.0 , 2030.0 , 2.0 , 297.3 , 7.0
13.0 , 1.0 , 2030.0 , 2.0 , 337.1 , 7.0
14.0 , 1.0 , 2030.0 , 2.0 , 27.6 , 1.0
15.0 , 1.0 , 2030.0 , 2.0 , 301.6 , 7.0
16.0 , 1.0 , 2030.0 , 2.0 , 3.9 , 0.0
17.0 , 1.0 , 2030.0 , 2.0 , 62.9 , 1.0
18.0 , 1.0 , 2030.0 , 2.0 , 34.2 , 1.0
19.0 , 1.0 , 2030.0 , 0.0 , 56.5 , 1.0
20.0 , 1.0 , 2030.0 , 0.0 , 60.9 , 1.0
21.0 , 1.0 , 2030.0 , 2.0 , 349.5 , 0.0
22.0 , 1.0 , 2030.0 , 0.0 , 302.5 , 7.0
23.0 , 1.0 , 2030.0 , 2.0 , 335.5 , 7.0
24.0 , 1.0 , 2030.0 , 2.0 , 309.6 , 7.0
25.0 , 1.0 , 2030.0 , 2.0 , 297.1 , 7.0
26.0 , 1.0 , 2030.0 , 2.0 , 294.6 , 7.0
27.0 , 1.0 , 2030.0 , 2.0 , 303.6 , 7.0
28.0 , 1.0 , 2030.0 , 2.0 , 326.7 , 7.0
29.0 , 1.0 , 2030.0 , 2.0 , 13.7 , 0.0
30.0 , 1.0 , 2030.0 , 2.0 , 281.2 , 6.0
31.0 , 1.0 , 2030.0 , 2.0 , 336.5 , 7.0
1.0 , 2.0 , 2030.0 , 2.0 , 11.6 , 0.0
2.0 , 2.0 , 2030.0 , 2.0 , 43.3 , 1.0
3.0 , 2.0 , 2030.0 , 2.0 , 237.5 , 5.0
4.0 , 2.0 , 2030.0 , 0.0 , 234.8 , 5.0
5.0 , 2.0 , 2030.0 , 0.0 , 222.8 , 5.0
6.0 , 2.0 , 2030.0 , 2.0 , 236.6 , 5.0
7.0 , 2.0 , 2030.0 , 2.0 , 254.5 , 6.0
8.0 , 2.0 , 2030.0 , 2.0 , 253.6 , 6.0
9.0 , 2.0 , 2030.0 , 2.0 , 265.7 , 6.0
10.0 , 2.0 , 2030.0 , 2.0 , 248.8 , 6.0
11.0 , 2.0 , 2030.0 , 1.0 , 257.7 , 6.0
12.0 , 2.0 , 2030.0 , 0.0 , 262.2 , 6.0
13.0 , 2.0 , 2030.0 , 0.0 , 258.3 , 6.0
14.0 , 2.0 , 2030.0 , 2.0 , 263.9 , 6.0
15.0 , 2.0 , 2030.0 , 0.0 , 269.8 , 6.0
16.0 , 2.0 , 2030.0 , 0.0 , 270.2 , 6.0
17.0 , 2.0 , 2030.0 , 2.0 , 275.3 , 6.0
18.0 , 2.0 , 2030.0 , 2.0 , 285.0 , 6.0
19.0 , 2.0 , 2030.0 , 1.0 , 277.2 , 6.0
20.0 , 2.0 , 2030.0 , 1.0 , 272.8 , 6.0
21.0 , 2.0 , 2030.0 , 1.0 , 270.8 , 6.0
22.0 , 2.0 , 2030.0 , 1.0 , 275.0 , 6.0
23.0 , 2.0 , 2030.0 , 1.0 , 274.7 , 6.0
24.0 , 2.0 , 2030.0 , 1.0 , 273.5 , 6.0
25.0 , 2.0 , 2030.0 , 1.0 , 270.7 , 6.0
26.0 , 2.0 , 2030.0 , 1.0 , 280.9 , 6.0
27.0 , 2.0 , 2030.0 , 0.0 , 286.9 , 6.0
28.0 , 2.0 , 2030.0 , 0.0 , 286.9 , 6.0
1.0 , 3.0 , 2030.0 , 1.0 , 288.6 , 6.0
2.0 , 3.0 , 2030.0 , 1.0 , 281.3 , 6.0
3.0 , 3.0 , 2030.0 , 3.0 , 90.8 , 2.0
4.0 , 3.0 , 2030.0 , 0.0 , 125.1 , 3.0
5.0 , 3.0 , 2030.0 , 2.0 , 83.5 , 2.0
6.0 , 3.0 , 2030.0 , 0.0 , 99.9 , 2.0
7.0 , 3.0 , 2030.0 , 0.0 , 101.4 , 2.0
8.0 , 3.0 , 2030.0 , 0.0 , 113.0 , 3.0
9.0 , 3.0 , 2030.0 , 1.0 , 113.2 , 3.0
10.0 , 3.0 , 2030.0 , 1.0 , 154.0 , 3.0
11.0 , 3.0 , 2030.0 , 2.0 , 176.0 , 4.0
12.0 , 3.0 , 2030.0 , 2.0 , 218.2 , 5.0
13.0 , 3.0 , 2030.0 , 2.0 , 234.3 , 5.0
14.0 , 3.0 , 2030.0 , 2.0 , 253.7 , 6.0
15.0 , 3.0 , 2030.0 , 0.0 , 263.9 , 6.0
16.0 , 3.0 , 2030.0 , 0.0 , 264.6 , 6.0
17.0 , 3.0 , 2030.0 , 2.0 , 263.7 , 6.0
18.0 , 3.0 , 2030.0 , 0.0 , 255.6 , 6.0
19.0 , 3.0 , 2030.0 , 2.0 , 252.8 , 6.0
20.0 , 3.0 , 2030.0 , 2.0 , 248.4 , 6.0
21.0 , 3.0 , 2030.0 , 0.0 , 263.6 , 6.0
22.0 , 3.0 , 2030.0 , 1.0 , 270.3 , 6.0
23.0 , 3.0 , 2030.0 , 1.0 , 270.5 , 6.0
24.0 , 3.0 , 2030.0 , 1.0 , 271.5 , 6.0
25.0 , 3.0 , 2030.0 , 1.0 , 276.7 , 6.0
26.0 , 3.0 , 2030.0 , 1.0 , 276.7 , 6.0
27.0 , 3.0 , 2030.0 , 1.0 , 273.5 , 6.0
28.0 , 3.0 , 2030.0 , 1.0 , 277.8 , 6.0
29.0 , 3.0 , 2030.0 , 0.0 , 285.2 , 6.0
30.0 , 3.0 , 2030.0 , 0.0 , 285.4 , 6.0
31.0 , 3.0 , 2030.0 , 1.0 , 277.0 , 6.0
1.0 , 4.0 , 2030.0 , 1.0 , 271.8 , 6.0
2.0 , 4.0 , 2030.0 , 1.0 , 267.5 , 6.0
3.0 , 4.0 , 2030.0 , 1.0 , 261.6 , 6.0
