1.0 , 1.0 , 2070.0 , 4.0 , 271.8 , 6.0
2.0 , 1.0 , 2070.0 , 1.0 , 278.2 , 6.0
3.0 , 1.0 , 2070.0 , 1.0 , 284.2 , 6.0
4.0 , 1.0 , 2070.0 , 1.0 , 273.8 , 6.0
5.0 , 1.0 , 2070.0 , 1.0 , 273.3 , 6.0
6.0 , 1.0 , 2070.0 , 2.0 , 276.2 , 6.0
7.0 , 1.0 , 2070.0 , 2.0 , 228.7 , 5.0
8.0 , 1.0 , 2070.0 , 2.0 , 100.5 , 2.0
9.0 , 1.0 , 2070.0 , 0.0 , 95.8 , 2.0
10.0 , 1.0 , 2070.0 , 0.0 , 102.4 , 2.0
11.0 , 1.0 , 2070.0 , 0.0 , 106.5 , 2.0
12.0 , 1.0 , 2070.0 , 0.0 , 129.3 , 3.0
13.0 , 1.0 , 2070.0 , 2.0 , 110.0 , 2.0
14.0 , 1.0 , 2070.0 , 2.0 , 91.1 , 2.0
15.0 , 1.0 , 2070.0 , 2.0 , 90.3 , 2.0
16.0 , 1.0 , 2070.0 , 2.0 , 112.7 , 3.0
17.0 , 1.0 , 2070.0 , 2.0 , 95.1 , 2.0
18.0 , 1.0 , 2070.0 , 2.0 , 76.8 , 2.0
19.0 , 1.0 , 2070.0 , 2.0 , 60.4 , 1.0
20.0 , 1.0 , 2070.0 , 2.0 , 60.0 , 1.0
21.0 , 1.0 , 2070.0 , 2.0 , 350.4 , 0.0
22.0 , 1.0 , 2070.0 , 0.0 , 38.1 , 1.0
23.0 , 1.0 , 2070.0 , 1.0 , 64.4 , 1.0
24.0 , 1.0 , 2070.0 , 2.0 , 134.4 , 3.0
25.0 , 1.0 , 2070.0 , 0.0 , 70.7 , 2.0
26.0 , 1.0 , 2070.0 , 2.0 , 84.1 , 2.0
27.0 , 1.0 , 2070.0 , 0.0 , 88.0 , 2.0
28.0 , 1.0 , 2070.0 , 0.0 , 85.3 , 2.0
29.0 , 1.0 , 2070.0 , 2.0 , 196.5 , 4.0
30.0 , 1.0 , 2070.0 , 2.0 , 267.6 , 6.0
31.0 , 1.0 , 2070.0 , 0.0 , 267.3 , 6.0
1.0 , 2.0 , 2070.0 , 2.0 , 289.2 , 6.0
2.0 , 2.0 , 2070.0 , 0.0 , 285.6 , 6.0
3.0 , 2.0 , 2070.0 , 1.0 , 274.1 , 6.0
4.0 , 2.0 , 2070.0 , 1.0 , 272.7 , 6.0
5.0 , 2.0 , 2070.0 , 0.0 , 280.5 , 6.0
6.0 , 2.0 , 2070.0 , 2.0 , 305.4 , 7.0
7.0 , 2.0 , 2070.0 , 2.0 , 273.5 , 6.0
8.0 , 2.0 , 2070.0 , 2.0 , 296.4 , 7.0
9.0 , 2.0 , 2070.0 , 2.0 , 45.8 , 1.0
10.0 , 2.0 , 2070.0 , 0.0 , 78.0 , 2.0
11.0 , 2.0 , 2070.0 , 2.0 , 95.6 , 2.0
12.0 , 2.0 , 2070.0 , 2.0 , 228.3 , 5.0
13.0 , 2.0 , 2070.0 , 0.0 , 263.7 , 6.0
14.0 , 2.0 , 2070.0 , 0.0 , 264.5 , 6.0
15.0 , 2.0 , 2070.0 , 1.0 , 268.2 , 6.0
16.0 , 2.0 , 2070.0 , 1.0 , 274.1 , 6.0
17.0 , 2.0 , 2070.0 , 1.0 , 277.4 , 6.0
18.0 , 2.0 , 2070.0 , 1.0 , 282.8 , 6.0
19.0 , 2.0 , 2070.0 , 1.0 , 287.9 , 6.0
20.0 , 2.0 , 2070.0 , 1.0 , 292.1 , 6.0
21.0 , 2.0 , 2070.0 , 1.0 , 292.4 , 6.0
22.0 , 2.0 , 2070.0 , 1.0 , 290.7 , 6.0
23.0 , 2.0 , 2070.0 , 1.0 , 298.1 , 7.0
