1.0 , 1.0 , 2030.0 , 2.0 , 270.1 , 6.0
2.0 , 1.0 , 2030.0 , 2.0 , 326.0 , 7.0
3.0 , 1.0 , 2030.0 , 2.0 , 230.2 , 5.0
4.0 , 1.0 , 2030.0 , 0.0 , 270.7 , 6.0
5.0 , 1.0 , 2030.0 , 2.0 , 291.4 , 6.0
6.0 , 1.0 , 2030.0 , 2.0 , 280.0 , 6.0
7.0 , 1.0 , 2030.0 , 0.0 , 275.2 , 6.0
8.0 , 1.0 , 2030.0 , 0.0 , 282.2 , 6.0
9.0 , 1.0 , 2030.0 , 2.0 , 335.5 , 7.0
10.0 , 1.0 , 2030.0 , 2.0 , 319.6 , 7.0
11.0 , 1.0 , 2030.0 , 2.0 , 288.9 , 6.0
12.0 , 1.0 , 2030.0 , 2.0 , 289.7 , 6.0
13.0 , 1.0 , 2030.0 , 2.0 , 291.2 , 6.0
14.0 , 1.0 , 2030.0 , 0.0 , 282.5 , 6.0
15.0 , 1.0 , 2030.0 , 0.0 , 281.2 , 6.0
16.0 , 1.0 , 2030.0 , 0.0 , 285.5 , 6.0
17.0 , 1.0 , 2030.0 , 0.0 , 287.4 , 6.0
18.0 , 1.0 , 2030.0 , 2.0 , 284.1 , 6.0
19.0 , 1.0 , 2030.0 , 2.0 , 277.9 , 6.0
20.0 , 1.0 , 2030.0 , 2.0 , 267.7 , 6.0
21.0 , 1.0 , 2030.0 , 2.0 , 268.8 , 6.0
22.0 , 1.0 , 2030.0 , 2.0 , 276.0 , 6.0
23.0 , 1.0 , 2030.0 , 2.0 , 286.5 , 6.0
24.0 , 1.0 , 2030.0 , 2.0 , 29.8 , 1.0
25.0 , 1.0 , 2030.0 , 0.0 , 245.1 , 5.0
26.0 , 1.0 , 2030.0 , 0.0 , 256.8 , 6.0
27.0 , 1.0 , 2030.0 , 2.0 , 269.9 , 6.0
28.0 , 1.0 , 2030.0 , 0.0 , 273.7 , 6.0
29.0 , 1.0 , 2030.0 , 0.0 , 268.3 , 6.0
30.0 , 1.0 , 2030.0 , 0.0 , 272.6 , 6.0
31.0 , 1.0 , 2030.0 , 0.0 , 272.0 , 6.0
1.0 , 2.0 , 2030.0 , 0.0 , 274.8 , 6.0
2.0 , 2.0 , 2030.0 , 2.0 , 347.3 , 0.0
3.0 , 2.0 , 2030.0 , 2.0 , 38.9 , 1.0
4.0 , 2.0 , 2030.0 , 2.0 , 46.8 , 1.0
5.0 , 2.0 , 2030.0 , 2.0 , 351.8 , 0.0
6.0 , 2.0 , 2030.0 , 2.0 , 300.7 , 7.0
7.0 , 2.0 , 2030.0 , 2.0 , 307.7 , 7.0
8.0 , 2.0 , 2030.0 , 2.0 , 294.2 , 7.0
9.0 , 2.0 , 2030.0 , 0.0 , 265.6 , 6.0
10.0 , 2.0 , 2030.0 , 0.0 , 248.6 , 6.0
11.0 , 2.0 , 2030.0 , 0.0 , 247.3 , 5.0
12.0 , 2.0 , 2030.0 , 2.0 , 249.8 , 6.0
13.0 , 2.0 , 2030.0 , 0.0 , 258.9 , 6.0
14.0 , 2.0 , 2030.0 , 2.0 , 265.0 , 6.0
